1764030670682,97,33
1764030670689,97,32
1764030670696,98,31
1764030670704,100,31
1764030670711,101,31
1764030670719,103,30
1764030670727,108,28
1764030670735,112,26
1764030670744,114,26
1764030670752,119,25
1764030670761,125,23
1764030670769,131,21
1764030670777,136,19
1764030670902,134,16
1764030670911,130,16
1764030670919,125,16
1764030670927,120,16
1764030670936,115,16
1764030670944,111,17
1764030670952,102,17
1764030671045,100,18
1764030671052,103,18
1764030671061,106,18
1764030671069,113,18
1764030671077,119,18
1764030671086,122,18
1764030671094,127,18
1764030671102,133,18
1764030671111,134,18
1764030671119,135,18
1764030671173,132,19
1764030671178,126,21
1764030671186,116,24
1764030671194,114,24
1764030671203,109,25
1764030671211,107,26
1764030671219,106,27
1764030671228,105,27
1764030671267,108,27
1764030671276,110,27
1764030671281,115,27
1764030671291,123,27
1764030671311,133,27
1764030671319,142,27
1764030671420,138,27
1764030671428,127,27
1764030671436,121,27
1764030671444,109,27
1764030671453,105,27
1764030671461,93,29
1764030671555,92,31
1764030671561,98,31
1764030671570,103,31
1764030671578,110,30
1764030671586,116,30
1764030671595,121,29
1764030671603,123,29
1764030671611,127,29
1764030671620,129,29
1764030671692,128,29
1764030671697,124,29
1764030671703,122,29
1764030671712,112,29
1764030671720,104,30
1764030671728,98,31
1764030671737,97,31
1764030671745,96,31
1764030671794,98,31
1764030671799,102,31
1764030671806,105,31
1764030671814,111,31
1764030671822,118,31
1764030671836,122,31
1764030671845,130,31
1764030671853,137,31
1764030671862,141,31
1764030671870,142,31
1764030671878,143,31
1764030671921,142,31
1764030671928,134,31
1764030671937,128,31
1764030671945,117,32
1764030671953,111,32
1764030671962,106,33
1764030671970,103,33
1764030671979,102,33
1764030672057,102,32
1764030672079,102,31
1764030672087,102,30
1764030672095,103,30
1764030672104,103,29
1764030672114,102,28
1764030672121,102,27
1764030672129,101,27
1764030672137,100,26
1764030672145,99,26
1764030672231,99,25
1764030672237,100,25
1764030672245,104,25
1764030672254,108,23
1764030672262,111,22
1764030672270,114,22
1764030672279,117,21
1764030672287,122,20
1764030672295,124,20
1764030672918,138,165
1764030672925,137,165
1764030672931,135,165
1764030672940,134,166
1764030672947,133,168
1764030672955,131,170
1764030672963,130,171
1764030672971,129,173
1764030672979,129,175
1764030672988,129,177
1764030672996,129,178
1764030673004,129,180
1764030673013,129,182
1764030673021,129,183
1764030673029,130,184
1764030673038,131,185
1764030673046,132,185
1764030673059,133,185
1764030673081,135,185
1764030673104,138,183
1764030673113,139,182
1764030673121,139,180
1764030673130,140,178
1764030673138,141,177
1764030673146,141,174
1764030673155,141,173
1764030673163,142,172
1764030673171,142,171
1764030673180,142,169
1764030673188,142,168
1764030673202,142,167
1764030673222,141,167
1764030673231,140,167
1764030673239,139,167
1764030673246,138,167
1764030673255,136,167
1764030673263,133,167
1764030673271,131,170
1764030673280,130,171
1764030673288,130,174
1764030673296,129,176
1764030673305,129,178
1764030673313,129,179
1764030673321,129,181
1764030673330,131,182
1764030673338,132,183
1764030673346,133,184
1764030673355,136,184
1764030673363,138,185
1764030673371,142,185
1764030673380,144,185
1764030673388,149,185
1764030673396,152,185
1764030673405,153,185
1764030673413,154,184
1764030673421,155,183
1764030673430,156,181
1764030673438,156,180
1764030673447,157,177
1764030673456,158,175
1764030673464,158,173
1764030673472,158,171
1764030673480,158,169
1764030673488,157,169
1764030673497,157,168
1764030673509,155,167
1764030673530,153,166
1764030673538,152,166
1764030673547,149,166
1764030673555,146,166
1764030673563,142,167
1764030673572,137,170
1764030673580,131,173
1764030673588,127,178
1764030673597,126,180
1764030673605,125,182
1764030673613,124,185
1764030673622,123,189
1764030673630,123,190
1764030673638,124,191
1764030673647,125,192
1764030673655,127,193
1764030673663,130,194
1764030673672,133,194
1764030673680,134,195
1764030673688,139,195
1764030673697,147,195
1764030673705,149,193
1764030673713,151,192
1764030673722,154,190
1764030673730,154,188
1764030673738,155,187
1764030673747,156,185
1764030673755,158,180
1764030673763,158,179
1764030673772,158,174
1764030673780,158,172
1764030673788,158,170
1764030673797,157,168
1764030673809,156,167
1764030673816,154,165
1764030673824,154,164
1764030673831,152,163
1764030673846,151,163
1764030673854,150,163
1764030673880,148,163
1764030673892,143,164
1764030673899,138,167
1764030673906,135,170
1764030673914,134,171
1764030673922,134,174
1764030673930,134,176
1764030673939,134,179
1764030673947,134,180
1764030673955,135,182
1764030673964,137,183
1764030673972,137,184
1764030673980,139,184
1764030673989,141,185
1764030673997,143,185
1764030674022,144,185
1764030674034,145,185
1764030674041,146,183
1764030674049,146,182
1764030674056,146,180
1764030674064,146,178
1764030674072,147,176
1764030674080,147,174
1764030674089,147,171
1764030674097,147,170
1764030674105,147,168
1764030674114,146,167
1764030674122,145,166
1764030674131,144,165
1764030674139,143,164
1764030674155,142,164
1764030674170,141,164
1764030674177,139,164
1764030674184,136,165
1764030674191,131,168
1764030674199,127,173
1764030674207,124,177
1764030674214,122,179
1764030674222,121,182
1764030674231,119,186
1764030674239,119,192
1764030674247,119,194
1764030674256,119,196
1764030674264,120,197
1764030674272,121,198
1764030674281,123,198
1764030674289,125,199
1764030674297,131,199
1764030674306,134,199
1764030674314,136,197
1764030674322,140,195
1764030674331,142,192
1764030674339,144,190
1764030674347,146,188
1764030674356,147,185
1764030674364,149,180
1764030674372,151,171
1764030674381,151,166
1764030674389,151,162
1764030674397,151,158
1764030674406,151,155
1764030674414,150,151
1764030674423,149,148
1764030674431,148,147
1764030674439,146,145
1764030674448,145,144
1764030674473,144,144
1764030674481,143,144
1764030674489,138,146
1764030674498,135,146
1764030674506,129,151
1764030674514,124,156
1764030674523,120,162
1764030674531,119,165
1764030674539,118,167
1764030674548,118,170
1764030674556,118,172
1764030674564,118,174
1764030674573,119,176
1764030674581,121,177
1764030674589,126,179
1764030674598,129,180
1764030674606,131,181
1764030674614,137,181
1764030674623,141,181
1764030674631,143,181
1764030674639,145,181
1764030674648,147,180
1764030674656,147,179
1764030674664,148,178
1764030674673,149,173
1764030674681,149,171
1764030674689,149,169
1764030674698,149,167
1764030674706,149,165
1764030674714,149,164
1764030674723,149,163
1764030674731,149,162
1764030674740,147,162
1764030674748,145,162
1764030674756,143,162
1764030674765,138,165
1764030674773,134,169
1764030674781,129,174
1764030674790,125,178
1764030674798,122,184
1764030674806,121,186
1764030674814,121,189
1764030674860,122,189
1764030674866,123,188
1764030674874,127,186
1764030674881,131,181
1764030674890,132,180
1764030674898,135,177
1764030674906,135,175
1764030674915,137,172
1764030674923,138,170
1764030674931,138,168
1764030674940,138,166
1764030674989,137,168
1764030674995,135,171
1764030675015,135,172
1764030675082,136,172
1764030675098,137,171
1764030675107,138,171
1764030675115,139,171
1764030675123,139,170
1764030675137,139,169
1764030675162,138,168
1764030675183,137,168
1764030675191,135,168
1764030675198,133,168
1764030675207,132,170
1764030675220,132,171
1764030675280,133,171
1764030675286,134,170
1764030675307,136,169
1764030675317,136,168
1764030675324,137,167
1764030675332,137,166
1764030675347,137,165
1764030675354,137,164
1764030675374,137,163
1764030675400,133,163
1764030675407,130,164
1764030675415,125,166
1764030675424,122,168
1764030675432,121,170
1764030675440,120,171
1764030675449,119,173
1764030675474,119,174
1764030675482,120,174
1764030675490,122,174
1764030675499,124,174
1764030675507,128,174
1764030675515,131,174
1764030675524,134,173
1764030675532,136,172
1764030675540,139,171
1764030675549,140,168
1764030675557,143,166
1764030675565,145,162
1764030675574,145,160
1764030675582,146,158
1764030675590,146,157
1764030675599,146,154
