trial_id,start_timestamp,submit_timestamp
4,1763885965904,1763885991497
1,1763886024809,1763886047884
3,1763886047998,1763886069133
6,1763886069256,1763886094932
2,1763886095044,1763886110256
5,1763886110372,1763886145344
