pair_subj,pair_emo,subj_i,subj_j,emotion1,emotion2,matched,same_culture,rho
"('P11', 'P3')","('happiness', 'happiness')",P11,P3,happiness,happiness,True,True,0.18181269270565334
"('P11', 'P3')","('happiness', 'surprise')",P11,P3,happiness,surprise,False,True,0.09347639455366366
"('P11', 'P3')","('surprise', 'neutral')",P11,P3,surprise,neutral,False,True,-0.02471898280618186
"('P11', 'P3')","('surprise', 'fear')",P11,P3,surprise,fear,False,True,0.12237552720819292
"('P11', 'P3')","('surprise', 'anger')",P11,P3,surprise,anger,False,True,0.049780420331935374
"('P11', 'P3')","('surprise', 'disgust')",P11,P3,surprise,disgust,False,True,0.048368636655570715
"('P11', 'P3')","('surprise', 'sadness')",P11,P3,surprise,sadness,False,True,0.08642886039820881
"('P11', 'P3')","('surprise', 'happiness')",P11,P3,surprise,happiness,False,True,0.1203966241122563
"('P11', 'P3')","('surprise', 'surprise')",P11,P3,surprise,surprise,True,True,0.018789032263395393
"('P11', 'P4')","('neutral', 'neutral')",P11,P4,neutral,neutral,True,False,-0.0507144589123572
"('P11', 'P4')","('neutral', 'fear')",P11,P4,neutral,fear,False,False,-0.03032750043049276
"('P11', 'P4')","('neutral', 'anger')",P11,P4,neutral,anger,False,False,-0.35441908398080885
"('P11', 'P4')","('neutral', 'disgust')",P11,P4,neutral,disgust,False,False,-0.03847497345338704
"('P11', 'P4')","('neutral', 'sadness')",P11,P4,neutral,sadness,False,False,-0.14188578601508808
"('P11', 'P4')","('neutral', 'happiness')",P11,P4,neutral,happiness,False,False,-0.20849568675847688
"('P11', 'P4')","('neutral', 'surprise')",P11,P4,neutral,surprise,False,False,-0.06172907515917317
"('P11', 'P4')","('fear', 'neutral')",P11,P4,fear,neutral,False,False,0.012694394345168414
"('P11', 'P4')","('fear', 'fear')",P11,P4,fear,fear,True,False,0.09006751809272072
"('P11', 'P4')","('fear', 'anger')",P11,P4,fear,anger,False,False,0.32910174297123057
"('P11', 'P4')","('fear', 'disgust')",P11,P4,fear,disgust,False,False,0.044169483424901235
"('P11', 'P4')","('fear', 'sadness')",P11,P4,fear,sadness,False,False,0.16501160381508273
"('P11', 'P4')","('fear', 'happiness')",P11,P4,fear,happiness,False,False,0.11738104987470302
"('P11', 'P4')","('fear', 'surprise')",P11,P4,fear,surprise,False,False,0.08654740942082961
"('P11', 'P4')","('anger', 'neutral')",P11,P4,anger,neutral,False,False,0.03937950151075304
"('P11', 'P4')","('anger', 'fear')",P11,P4,anger,fear,False,False,-0.024549567784538186
"('P11', 'P4')","('anger', 'anger')",P11,P4,anger,anger,True,False,0.3202708261158718
"('P11', 'P4')","('anger', 'disgust')",P11,P4,anger,disgust,False,False,-0.024245746317834077
"('P11', 'P4')","('anger', 'sadness')",P11,P4,anger,sadness,False,False,0.12173587606407173
"('P11', 'P4')","('anger', 'happiness')",P11,P4,anger,happiness,False,False,0.16128524859630267
"('P11', 'P4')","('anger', 'surprise')",P11,P4,anger,surprise,False,False,0.06197954623278431
"('P11', 'P4')","('disgust', 'neutral')",P11,P4,disgust,neutral,False,False,0.0503254289509282
"('P11', 'P4')","('disgust', 'fear')",P11,P4,disgust,fear,False,False,0.06680541740780359
"('P11', 'P4')","('disgust', 'anger')",P11,P4,disgust,anger,False,False,0.21477224467560416
"('P11', 'P4')","('disgust', 'disgust')",P11,P4,disgust,disgust,True,False,-0.11140246704637456
"('P11', 'P4')","('disgust', 'sadness')",P11,P4,disgust,sadness,False,False,0.1174067550579336
"('P11', 'P4')","('disgust', 'happiness')",P11,P4,disgust,happiness,False,False,0.08000576062437291
"('P11', 'P4')","('disgust', 'surprise')",P11,P4,disgust,surprise,False,False,0.06541469472109254
"('P11', 'P4')","('sadness', 'neutral')",P11,P4,sadness,neutral,False,False,0.050124450504130204
"('P11', 'P4')","('sadness', 'fear')",P11,P4,sadness,fear,False,False,0.04255319143755987
"('P11', 'P4')","('sadness', 'anger')",P11,P4,sadness,anger,False,False,0.32907319950800346
"('P11', 'P4')","('sadness', 'disgust')",P11,P4,sadness,disgust,False,False,-0.04503323710800642
"('P11', 'P4')","('sadness', 'sadness')",P11,P4,sadness,sadness,True,False,0.15534107039943099
"('P11', 'P4')","('sadness', 'happiness')",P11,P4,sadness,happiness,False,False,0.18947608745068625
"('P11', 'P4')","('sadness', 'surprise')",P11,P4,sadness,surprise,False,False,0.07470475738083313
"('P11', 'P4')","('happiness', 'neutral')",P11,P4,happiness,neutral,False,False,-0.025488725729561727
"('P11', 'P4')","('happiness', 'fear')",P11,P4,happiness,fear,False,False,0.0020739938009887242
"('P11', 'P4')","('happiness', 'anger')",P11,P4,happiness,anger,False,False,0.4238670301229652
"('P11', 'P4')","('happiness', 'disgust')",P11,P4,happiness,disgust,False,False,-0.03260412474078514
"('P11', 'P4')","('happiness', 'sadness')",P11,P4,happiness,sadness,False,False,0.2165166951454065
"('P11', 'P4')","('happiness', 'happiness')",P11,P4,happiness,happiness,True,False,0.1696169728169151
"('P11', 'P4')","('happiness', 'surprise')",P11,P4,happiness,surprise,False,False,0.12745401879052437
"('P11', 'P4')","('surprise', 'neutral')",P11,P4,surprise,neutral,False,False,0.0770603519211346
"('P11', 'P4')","('surprise', 'fear')",P11,P4,surprise,fear,False,False,0.014478184416851048
"('P11', 'P4')","('surprise', 'anger')",P11,P4,surprise,anger,False,False,0.3361845650078119
"('P11', 'P4')","('surprise', 'disgust')",P11,P4,surprise,disgust,False,False,0.04664578296406081
"('P11', 'P4')","('surprise', 'sadness')",P11,P4,surprise,sadness,False,False,0.11775945553446063
"('P11', 'P4')","('surprise', 'happiness')",P11,P4,surprise,happiness,False,False,0.1370415659853426
"('P11', 'P4')","('surprise', 'surprise')",P11,P4,surprise,surprise,True,False,0.0641185480958107
"('P11', 'P5')","('neutral', 'neutral')",P11,P5,neutral,neutral,True,False,0.02740902955292548
"('P11', 'P5')","('neutral', 'fear')",P11,P5,neutral,fear,False,False,-0.025270083134766117
"('P11', 'P5')","('neutral', 'anger')",P11,P5,neutral,anger,False,False,-0.12531621563274517
"('P11', 'P5')","('neutral', 'disgust')",P11,P5,neutral,disgust,False,False,-0.06633254698186142
"('P11', 'P5')","('neutral', 'sadness')",P11,P5,neutral,sadness,False,False,0.06366645219092794
"('P11', 'P5')","('neutral', 'happiness')",P11,P5,neutral,happiness,False,False,0.0012908477646309847
"('P11', 'P5')","('neutral', 'surprise')",P11,P5,neutral,surprise,False,False,-0.2355944185906636
"('P11', 'P5')","('fear', 'neutral')",P11,P5,fear,neutral,False,False,-0.08307992542775772
"('P11', 'P5')","('fear', 'fear')",P11,P5,fear,fear,True,False,0.08001412560661367
"('P11', 'P5')","('fear', 'anger')",P11,P5,fear,anger,False,False,0.12787760060928186
"('P11', 'P5')","('fear', 'disgust')",P11,P5,fear,disgust,False,False,0.07693904604226344
"('P11', 'P5')","('fear', 'sadness')",P11,P5,fear,sadness,False,False,-0.18206084439751072
"('P11', 'P5')","('fear', 'happiness')",P11,P5,fear,happiness,False,False,0.09993978209020428
"('P11', 'P5')","('fear', 'surprise')",P11,P5,fear,surprise,False,False,0.33324841121856563
"('P11', 'P5')","('anger', 'neutral')",P11,P5,anger,neutral,False,False,0.03185455607058093
"('P11', 'P5')","('anger', 'fear')",P11,P5,anger,fear,False,False,-0.005563454566006864
"('P11', 'P5')","('anger', 'anger')",P11,P5,anger,anger,True,False,0.13487966380312938
"('P11', 'P5')","('anger', 'disgust')",P11,P5,anger,disgust,False,False,0.007456365429421059
"('P11', 'P5')","('anger', 'sadness')",P11,P5,anger,sadness,False,False,0.005581678008385757
"('P11', 'P5')","('anger', 'happiness')",P11,P5,anger,happiness,False,False,-0.06947774683199462
"('P11', 'P5')","('anger', 'surprise')",P11,P5,anger,surprise,False,False,0.2594957043263379
"('P11', 'P5')","('disgust', 'neutral')",P11,P5,disgust,neutral,False,False,0.07954755558964959
"('P11', 'P5')","('disgust', 'fear')",P11,P5,disgust,fear,False,False,0.002728757682913732
"('P11', 'P5')","('disgust', 'anger')",P11,P5,disgust,anger,False,False,-0.0008993813473495316
"('P11', 'P5')","('disgust', 'disgust')",P11,P5,disgust,disgust,True,False,0.10063774012203502
"('P11', 'P5')","('disgust', 'sadness')",P11,P5,disgust,sadness,False,False,-0.007567911510835168
"('P11', 'P5')","('disgust', 'happiness')",P11,P5,disgust,happiness,False,False,0.04476150671413317
"('P11', 'P5')","('disgust', 'surprise')",P11,P5,disgust,surprise,False,False,0.21162855692440122
"('P11', 'P5')","('sadness', 'neutral')",P11,P5,sadness,neutral,False,False,0.06851386078468309
"('P11', 'P5')","('sadness', 'fear')",P11,P5,sadness,fear,False,False,0.02697199436913147
"('P11', 'P5')","('sadness', 'anger')",P11,P5,sadness,anger,False,False,0.06259598005029374
"('P11', 'P5')","('sadness', 'disgust')",P11,P5,sadness,disgust,False,False,0.12586219636685916
"('P11', 'P5')","('sadness', 'sadness')",P11,P5,sadness,sadness,True,False,-0.06074908421212183
"('P11', 'P5')","('sadness', 'happiness')",P11,P5,sadness,happiness,False,False,0.048353467214112836
"('P11', 'P5')","('sadness', 'surprise')",P11,P5,sadness,surprise,False,False,0.2390181854494387
"('P11', 'P5')","('happiness', 'neutral')",P11,P5,happiness,neutral,False,False,-0.005152229150261513
"('P11', 'P5')","('happiness', 'fear')",P11,P5,happiness,fear,False,False,0.09248645592619907
"('P11', 'P5')","('happiness', 'anger')",P11,P5,happiness,anger,False,False,0.118409627502934
"('P11', 'P5')","('happiness', 'disgust')",P11,P5,happiness,disgust,False,False,0.08433498291921616
"('P11', 'P5')","('happiness', 'sadness')",P11,P5,happiness,sadness,False,False,-0.1698019533490609
"('P11', 'P5')","('happiness', 'happiness')",P11,P5,happiness,happiness,True,False,0.08534549791058042
"('P11', 'P5')","('happiness', 'surprise')",P11,P5,happiness,surprise,False,False,0.3494816583803082
"('P11', 'P5')","('surprise', 'neutral')",P11,P5,surprise,neutral,False,False,-0.03669911313601048
"('P11', 'P5')","('surprise', 'fear')",P11,P5,surprise,fear,False,False,-0.007220696055908507
"('P11', 'P5')","('surprise', 'anger')",P11,P5,surprise,anger,False,False,0.09396325948020794
"('P11', 'P5')","('surprise', 'disgust')",P11,P5,surprise,disgust,False,False,0.046601301025382645
"('P11', 'P5')","('surprise', 'sadness')",P11,P5,surprise,sadness,False,False,0.0055265720906586225
"('P11', 'P5')","('surprise', 'happiness')",P11,P5,surprise,happiness,False,False,-0.03992244366740715
"('P11', 'P5')","('surprise', 'surprise')",P11,P5,surprise,surprise,True,False,0.25929249025931533
"('P11', 'P6')","('neutral', 'neutral')",P11,P6,neutral,neutral,True,True,0.0589809571110266
"('P11', 'P6')","('neutral', 'fear')",P11,P6,neutral,fear,False,True,-0.3559458765025498
"('P11', 'P6')","('neutral', 'anger')",P11,P6,neutral,anger,False,True,-0.24317087731907114
"('P11', 'P6')","('neutral', 'disgust')",P11,P6,neutral,disgust,False,True,-0.2918357521382441
"('P11', 'P6')","('neutral', 'sadness')",P11,P6,neutral,sadness,False,True,0.14756772082798406
"('P11', 'P6')","('neutral', 'happiness')",P11,P6,neutral,happiness,False,True,-0.366764564056673
"('P11', 'P6')","('neutral', 'surprise')",P11,P6,neutral,surprise,False,True,-0.3671632444354265
"('P11', 'P6')","('fear', 'neutral')",P11,P6,fear,neutral,False,True,-0.02763848267131648
"('P11', 'P6')","('fear', 'fear')",P11,P6,fear,fear,True,True,0.2979148146062788
"('P11', 'P6')","('fear', 'anger')",P11,P6,fear,anger,False,True,0.3269555029955702
"('P11', 'P6')","('fear', 'disgust')",P11,P6,fear,disgust,False,True,0.14880940466926074
"('P11', 'P6')","('fear', 'sadness')",P11,P6,fear,sadness,False,True,0.009677333472543273
"('P11', 'P6')","('fear', 'happiness')",P11,P6,fear,happiness,False,True,0.4239956921621028
"('P11', 'P6')","('fear', 'surprise')",P11,P6,fear,surprise,False,True,0.4517980556401319
"('P11', 'P6')","('anger', 'neutral')",P11,P6,anger,neutral,False,True,-0.10439849849342564
"('P11', 'P6')","('anger', 'fear')",P11,P6,anger,fear,False,True,0.39186196161440745
"('P11', 'P6')","('anger', 'anger')",P11,P6,anger,anger,True,True,0.10801609223438664
"('P11', 'P6')","('anger', 'disgust')",P11,P6,anger,disgust,False,True,0.2921014765270972
"('P11', 'P6')","('anger', 'sadness')",P11,P6,anger,sadness,False,True,-0.25814956020073404
"('P11', 'P6')","('anger', 'happiness')",P11,P6,anger,happiness,False,True,0.34193183218155854
"('P11', 'P6')","('anger', 'surprise')",P11,P6,anger,surprise,False,True,0.33080852365663377
"('P11', 'P6')","('disgust', 'neutral')",P11,P6,disgust,neutral,False,True,-0.1247846069310713
"('P11', 'P6')","('disgust', 'fear')",P11,P6,disgust,fear,False,True,0.48117256494658917
"('P11', 'P6')","('disgust', 'anger')",P11,P6,disgust,anger,False,True,-0.11739503468446984
"('P11', 'P6')","('disgust', 'disgust')",P11,P6,disgust,disgust,True,True,0.07107646486565533
"('P11', 'P6')","('disgust', 'sadness')",P11,P6,disgust,sadness,False,True,-0.004583514116509388
"('P11', 'P6')","('disgust', 'happiness')",P11,P6,disgust,happiness,False,True,0.3607922712248925
"('P11', 'P6')","('disgust', 'surprise')",P11,P6,disgust,surprise,False,True,0.4463220530190656
"('P11', 'P6')","('sadness', 'neutral')",P11,P6,sadness,neutral,False,True,-0.16009639183940141
"('P11', 'P6')","('sadness', 'fear')",P11,P6,sadness,fear,False,True,0.574294670107145
"('P11', 'P6')","('sadness', 'anger')",P11,P6,sadness,anger,False,True,0.016660710465594242
"('P11', 'P6')","('sadness', 'disgust')",P11,P6,sadness,disgust,False,True,0.20389071956502447
"('P11', 'P6')","('sadness', 'sadness')",P11,P6,sadness,sadness,True,True,-0.08367895929862146
"('P11', 'P6')","('sadness', 'happiness')",P11,P6,sadness,happiness,False,True,0.36377268072979474
"('P11', 'P6')","('sadness', 'surprise')",P11,P6,sadness,surprise,False,True,0.5006489797063264
"('P11', 'P6')","('happiness', 'neutral')",P11,P6,happiness,neutral,False,True,-0.1750515155154646
"('P11', 'P6')","('happiness', 'fear')",P11,P6,happiness,fear,False,True,0.601896121987094
"('P11', 'P6')","('happiness', 'anger')",P11,P6,happiness,anger,False,True,0.21893446049455617
"('P11', 'P6')","('happiness', 'disgust')",P11,P6,happiness,disgust,False,True,0.17492276222421277
"('P11', 'P6')","('happiness', 'sadness')",P11,P6,happiness,sadness,False,True,-0.2276017666743166
"('P11', 'P6')","('happiness', 'happiness')",P11,P6,happiness,happiness,True,True,0.5299783419613564
"('P11', 'P6')","('happiness', 'surprise')",P11,P6,happiness,surprise,False,True,0.5635217814727761
"('P11', 'P6')","('surprise', 'neutral')",P11,P6,surprise,neutral,False,True,-0.05774728558704969
"('P11', 'P6')","('surprise', 'fear')",P11,P6,surprise,fear,False,True,0.23891103742841888
"('P11', 'P6')","('surprise', 'anger')",P11,P6,surprise,anger,False,True,0.14151952606146653
"('P11', 'P6')","('surprise', 'disgust')",P11,P6,surprise,disgust,False,True,0.31023381400271616
"('P11', 'P6')","('surprise', 'sadness')",P11,P6,surprise,sadness,False,True,-0.20611233221684447
"('P11', 'P6')","('surprise', 'happiness')",P11,P6,surprise,happiness,False,True,0.3579373819654599
"('P11', 'P6')","('surprise', 'surprise')",P11,P6,surprise,surprise,True,True,0.34697231453122845
"('P11', 'P7')","('neutral', 'neutral')",P11,P7,neutral,neutral,True,True,-0.008647087492430842
"('P11', 'P7')","('neutral', 'fear')",P11,P7,neutral,fear,False,True,-0.0393257183880595
"('P11', 'P7')","('neutral', 'anger')",P11,P7,neutral,anger,False,True,-0.025346755057416258
"('P11', 'P7')","('neutral', 'disgust')",P11,P7,neutral,disgust,False,True,-0.005542545342487845
"('P11', 'P7')","('neutral', 'sadness')",P11,P7,neutral,sadness,False,True,-0.03909816587848216
"('P11', 'P7')","('neutral', 'happiness')",P11,P7,neutral,happiness,False,True,-0.005981075743771237
"('P11', 'P7')","('neutral', 'surprise')",P11,P7,neutral,surprise,False,True,-0.005266085945931212
"('P11', 'P7')","('fear', 'neutral')",P11,P7,fear,neutral,False,True,0.03138180516269856
"('P11', 'P7')","('fear', 'fear')",P11,P7,fear,fear,True,True,0.05222957124608493
"('P11', 'P7')","('fear', 'anger')",P11,P7,fear,anger,False,True,0.07807614774677116
"('P11', 'P7')","('fear', 'disgust')",P11,P7,fear,disgust,False,True,-0.011659172234532557
"('P11', 'P7')","('fear', 'sadness')",P11,P7,fear,sadness,False,True,0.12070842998695513
"('P11', 'P7')","('fear', 'happiness')",P11,P7,fear,happiness,False,True,0.02516968819559319
"('P11', 'P7')","('fear', 'surprise')",P11,P7,fear,surprise,False,True,-0.04472507751286636
"('P11', 'P7')","('anger', 'neutral')",P11,P7,anger,neutral,False,True,-0.004581702091276369
"('P11', 'P7')","('anger', 'fear')",P11,P7,anger,fear,False,True,0.03851498969731519
"('P11', 'P7')","('anger', 'anger')",P11,P7,anger,anger,True,True,0.003243150951749326
"('P11', 'P7')","('anger', 'disgust')",P11,P7,anger,disgust,False,True,0.012194543460823869
"('P11', 'P7')","('anger', 'sadness')",P11,P7,anger,sadness,False,True,-0.012740749051145469
"('P11', 'P7')","('anger', 'happiness')",P11,P7,anger,happiness,False,True,-0.004650701508258596
"('P11', 'P7')","('anger', 'surprise')",P11,P7,anger,surprise,False,True,0.027201082229543476
"('P11', 'P7')","('disgust', 'neutral')",P11,P7,disgust,neutral,False,True,-0.0001476657842216904
"('P11', 'P7')","('disgust', 'fear')",P11,P7,disgust,fear,False,True,0.03473807734233012
"('P11', 'P7')","('disgust', 'anger')",P11,P7,disgust,anger,False,True,0.0018186724626357929
"('P11', 'P7')","('disgust', 'disgust')",P11,P7,disgust,disgust,True,True,0.024660390268687042
"('P11', 'P7')","('disgust', 'sadness')",P11,P7,disgust,sadness,False,True,0.022427792388938397
"('P11', 'P7')","('disgust', 'happiness')",P11,P7,disgust,happiness,False,True,0.0681913483624898
"('P11', 'P7')","('disgust', 'surprise')",P11,P7,disgust,surprise,False,True,0.014660624488248874
"('P11', 'P7')","('sadness', 'neutral')",P11,P7,sadness,neutral,False,True,0.0035575564340552617
"('P11', 'P7')","('sadness', 'fear')",P11,P7,sadness,fear,False,True,0.044433580350630886
"('P11', 'P7')","('sadness', 'anger')",P11,P7,sadness,anger,False,True,0.02513578977796314
"('P11', 'P7')","('sadness', 'disgust')",P11,P7,sadness,disgust,False,True,0.011563315146606714
"('P11', 'P7')","('sadness', 'sadness')",P11,P7,sadness,sadness,True,True,0.033171509436217286
"('P11', 'P7')","('sadness', 'happiness')",P11,P7,sadness,happiness,False,True,0.026007500724830913
"('P11', 'P7')","('sadness', 'surprise')",P11,P7,sadness,surprise,False,True,0.008717743962855795
"('P11', 'P7')","('happiness', 'neutral')",P11,P7,happiness,neutral,False,True,0.01558095968034322
"('P11', 'P7')","('happiness', 'fear')",P11,P7,happiness,fear,False,True,0.05674259133846766
"('P11', 'P7')","('happiness', 'anger')",P11,P7,happiness,anger,False,True,0.09000991007235759
"('P11', 'P7')","('happiness', 'disgust')",P11,P7,happiness,disgust,False,True,-0.007553604757678324
"('P11', 'P7')","('happiness', 'sadness')",P11,P7,happiness,sadness,False,True,0.08848981874222521
"('P11', 'P7')","('happiness', 'happiness')",P11,P7,happiness,happiness,True,True,0.02149847943695883
"('P11', 'P7')","('happiness', 'surprise')",P11,P7,happiness,surprise,False,True,-0.03094542129996357
"('P11', 'P7')","('surprise', 'neutral')",P11,P7,surprise,neutral,False,True,-0.003821064639370069
"('P11', 'P7')","('surprise', 'fear')",P11,P7,surprise,fear,False,True,0.031517865030083345
"('P11', 'P7')","('surprise', 'anger')",P11,P7,surprise,anger,False,True,-0.00320796352372047
"('P11', 'P7')","('surprise', 'disgust')",P11,P7,surprise,disgust,False,True,0.018300097080401558
"('P11', 'P7')","('surprise', 'sadness')",P11,P7,surprise,sadness,False,True,-0.0070752153212804815
"('P11', 'P7')","('surprise', 'happiness')",P11,P7,surprise,happiness,False,True,-0.0019552101131820802
"('P11', 'P7')","('surprise', 'surprise')",P11,P7,surprise,surprise,True,True,0.028999884269235082
"('P11', 'P8')","('neutral', 'neutral')",P11,P8,neutral,neutral,True,True,-0.00711829004334645
"('P11', 'P8')","('neutral', 'fear')",P11,P8,neutral,fear,False,True,-0.02975542080067418
"('P11', 'P8')","('neutral', 'anger')",P11,P8,neutral,anger,False,True,0.003417590346551366
"('P11', 'P8')","('neutral', 'disgust')",P11,P8,neutral,disgust,False,True,-0.006492200371963227
"('P11', 'P8')","('neutral', 'sadness')",P11,P8,neutral,sadness,False,True,-0.0012559142751024663
"('P11', 'P8')","('neutral', 'happiness')",P11,P8,neutral,happiness,False,True,0.005716116517672286
"('P11', 'P8')","('neutral', 'surprise')",P11,P8,neutral,surprise,False,True,0.005976316926845196
"('P11', 'P8')","('fear', 'neutral')",P11,P8,fear,neutral,False,True,0.008866780645633707
"('P11', 'P8')","('fear', 'fear')",P11,P8,fear,fear,True,True,0.014443571548394462
"('P11', 'P8')","('fear', 'anger')",P11,P8,fear,anger,False,True,-0.003896829778038118
"('P11', 'P8')","('fear', 'disgust')",P11,P8,fear,disgust,False,True,0.0013136328706368123
"('P11', 'P8')","('fear', 'sadness')",P11,P8,fear,sadness,False,True,-0.007334094656633423
"('P11', 'P8')","('fear', 'happiness')",P11,P8,fear,happiness,False,True,-0.011965321050146457
"('P11', 'P8')","('fear', 'surprise')",P11,P8,fear,surprise,False,True,-0.012062318777410963
"('P11', 'P8')","('anger', 'neutral')",P11,P8,anger,neutral,False,True,-0.0008533621591294672
"('P11', 'P8')","('anger', 'fear')",P11,P8,anger,fear,False,True,0.052691133791668204
"('P11', 'P8')","('anger', 'anger')",P11,P8,anger,anger,True,True,0.0006532973964992238
"('P11', 'P8')","('anger', 'disgust')",P11,P8,anger,disgust,False,True,0.006262786953315172
"('P11', 'P8')","('anger', 'sadness')",P11,P8,anger,sadness,False,True,0.0032999992478899283
"('P11', 'P8')","('anger', 'happiness')",P11,P8,anger,happiness,False,True,-0.001052087554800883
"('P11', 'P8')","('anger', 'surprise')",P11,P8,anger,surprise,False,True,-0.006427388818593913
"('P11', 'P8')","('disgust', 'neutral')",P11,P8,disgust,neutral,False,True,0.00100994190317659
"('P11', 'P8')","('disgust', 'fear')",P11,P8,disgust,fear,False,True,0.01025945279597788
"('P11', 'P8')","('disgust', 'anger')",P11,P8,disgust,anger,False,True,-0.0010054652282875968
"('P11', 'P8')","('disgust', 'disgust')",P11,P8,disgust,disgust,True,True,0.002296583063743393
"('P11', 'P8')","('disgust', 'sadness')",P11,P8,disgust,sadness,False,True,0.002126522072290641
"('P11', 'P8')","('disgust', 'happiness')",P11,P8,disgust,happiness,False,True,0.0008613062317053173
"('P11', 'P8')","('disgust', 'surprise')",P11,P8,disgust,surprise,False,True,-0.014877039918437791
"('P11', 'P8')","('sadness', 'neutral')",P11,P8,sadness,neutral,False,True,0.0013769092577323228
"('P11', 'P8')","('sadness', 'fear')",P11,P8,sadness,fear,False,True,0.034696216627276906
"('P11', 'P8')","('sadness', 'anger')",P11,P8,sadness,anger,False,True,-0.002707305932836794
"('P11', 'P8')","('sadness', 'disgust')",P11,P8,sadness,disgust,False,True,0.011746851204161237
"('P11', 'P8')","('sadness', 'sadness')",P11,P8,sadness,sadness,True,True,-0.003861274294575669
"('P11', 'P8')","('sadness', 'happiness')",P11,P8,sadness,happiness,False,True,-0.0020358261186178613
"('P11', 'P8')","('sadness', 'surprise')",P11,P8,sadness,surprise,False,True,-0.007803425090463373
"('P11', 'P8')","('happiness', 'neutral')",P11,P8,happiness,neutral,False,True,0.006808765471804783
"('P11', 'P8')","('happiness', 'fear')",P11,P8,happiness,fear,False,True,0.07828838140708554
"('P11', 'P8')","('happiness', 'anger')",P11,P8,happiness,anger,False,True,-0.0024729157045717057
"('P11', 'P8')","('happiness', 'disgust')",P11,P8,happiness,disgust,False,True,0.007404505703307686
"('P11', 'P8')","('happiness', 'sadness')",P11,P8,happiness,sadness,False,True,-0.00553725313720935
"('P11', 'P8')","('happiness', 'happiness')",P11,P8,happiness,happiness,True,True,-0.011456447519450868
"('P11', 'P8')","('happiness', 'surprise')",P11,P8,happiness,surprise,False,True,-0.00427282301994048
"('P11', 'P8')","('surprise', 'neutral')",P11,P8,surprise,neutral,False,True,0.0040189621451759755
"('P11', 'P8')","('surprise', 'fear')",P11,P8,surprise,fear,False,True,0.004897462820350793
"('P11', 'P8')","('surprise', 'anger')",P11,P8,surprise,anger,False,True,-0.0019217919361350893
"('P11', 'P8')","('surprise', 'disgust')",P11,P8,surprise,disgust,False,True,-0.0007993676512316726
"('P11', 'P8')","('surprise', 'sadness')",P11,P8,surprise,sadness,False,True,0.0008084836311747098
"('P11', 'P8')","('surprise', 'happiness')",P11,P8,surprise,happiness,False,True,0.0014922526381367053
"('P11', 'P8')","('surprise', 'surprise')",P11,P8,surprise,surprise,True,True,-0.007939131073001131
"('P11', 'P9')","('neutral', 'neutral')",P11,P9,neutral,neutral,True,True,0.17825880374187128
"('P11', 'P9')","('neutral', 'fear')",P11,P9,neutral,fear,False,True,-0.19325089081348545
"('P11', 'P9')","('neutral', 'anger')",P11,P9,neutral,anger,False,True,0.16962015422041518
"('P11', 'P9')","('neutral', 'disgust')",P11,P9,neutral,disgust,False,True,-0.5241168962125844
"('P11', 'P9')","('neutral', 'sadness')",P11,P9,neutral,sadness,False,True,-0.5543545309704974
"('P11', 'P9')","('neutral', 'happiness')",P11,P9,neutral,happiness,False,True,-0.49152460493841443
"('P11', 'P9')","('neutral', 'surprise')",P11,P9,neutral,surprise,False,True,-0.15143833753746863
"('P11', 'P9')","('fear', 'neutral')",P11,P9,fear,neutral,False,True,-0.148029907846271
"('P11', 'P9')","('fear', 'fear')",P11,P9,fear,fear,True,True,0.08005676021713844
"('P11', 'P9')","('fear', 'anger')",P11,P9,fear,anger,False,True,-0.1114701739148173
"('P11', 'P9')","('fear', 'disgust')",P11,P9,fear,disgust,False,True,0.4852821077806481
"('P11', 'P9')","('fear', 'sadness')",P11,P9,fear,sadness,False,True,0.4789503990347685
"('P11', 'P9')","('fear', 'happiness')",P11,P9,fear,happiness,False,True,0.5553602044911607
"('P11', 'P9')","('fear', 'surprise')",P11,P9,fear,surprise,False,True,-0.024002453456627503
"('P11', 'P9')","('anger', 'neutral')",P11,P9,anger,neutral,False,True,-0.053210769211452395
"('P11', 'P9')","('anger', 'fear')",P11,P9,anger,fear,False,True,0.3193900846522662
"('P11', 'P9')","('anger', 'anger')",P11,P9,anger,anger,True,True,-0.23947696048355638
"('P11', 'P9')","('anger', 'disgust')",P11,P9,anger,disgust,False,True,0.3792664549932052
"('P11', 'P9')","('anger', 'sadness')",P11,P9,anger,sadness,False,True,0.5011468929006753
"('P11', 'P9')","('anger', 'happiness')",P11,P9,anger,happiness,False,True,0.402190607872213
"('P11', 'P9')","('anger', 'surprise')",P11,P9,anger,surprise,False,True,0.15882924709544607
"('P11', 'P9')","('disgust', 'neutral')",P11,P9,disgust,neutral,False,True,-0.006609393744549784
"('P11', 'P9')","('disgust', 'fear')",P11,P9,disgust,fear,False,True,0.20960423405219683
"('P11', 'P9')","('disgust', 'anger')",P11,P9,disgust,anger,False,True,-0.5523751715761873
"('P11', 'P9')","('disgust', 'disgust')",P11,P9,disgust,disgust,True,True,0.3285820747331318
"('P11', 'P9')","('disgust', 'sadness')",P11,P9,disgust,sadness,False,True,0.34044732969003044
"('P11', 'P9')","('disgust', 'happiness')",P11,P9,disgust,happiness,False,True,0.18662830037879563
"('P11', 'P9')","('disgust', 'surprise')",P11,P9,disgust,surprise,False,True,-0.4385823744491424
"('P11', 'P9')","('sadness', 'neutral')",P11,P9,sadness,neutral,False,True,-0.043813188432083365
