trial_id,start_timestamp,submit_timestamp
4,1764033242189,1764033266625
2,1764033267412,1764033295003
3,1764033295632,1764033339625
6,1764033340397,1764033353308
1,1764033353949,1764033371200
5,1764033371838,1764033391800
