trial_id,start_timestamp,submit_timestamp
4,1764057369642,1764057391369
3,1764057392082,1764057402381
6,1764057402964,1764057423209
1,1764057423934,1764057442936
2,1764057443688,1764057461079
5,1764057461683,1764057483689
