trial_id,start_timestamp,submit_timestamp
4,1763886682243,1763886716650
6,1763886752420,1763886784253
5,1763886825292,1763886874386
3,1763886875081,1763886909232
1,1763886909924,1763886934128
2,1763886934820,1763886963647
