1764027056464,108.5,145
1764027056480,108.5,145
1764027056497,108.5,144
1764027056515,111.5,143
1764027056531,115.5,143
1764027056548,117.5,143
1764027056565,118.5,144
1764027056581,119.5,146
1764027056597,119.5,148
1764027056617,119.5,151
1764027056631,118.5,154
1764027056648,116.5,156
1764027056663,114.5,157
1764027056682,111.5,157
1764027056699,111.5,157
1764027056714,110.5,157
1764027056800,110.5,157
1764027056815,110.5,160
1764027056831,110.5,167
1764027056847,110.5,170
1764027056864,110.5,171
1764027056882,111.5,172
1764027057168,115.5,191
1764027057181,114.5,191
1764027057198,114.5,191
1764027057214,114.5,192
1764027058422,779.5,151
1764027058431,779.5,151
1764027058450,782.5,150
1764027058465,787.5,150
1764027058481,790.5,150
1764027058497,793.5,150
1764027058513,795.5,152
1764027058530,796.5,153
1764027058547,794.5,157
1764027058563,791.5,162
1764027058581,783.5,171
1764027058598,780.5,174
1764027058613,779.5,174
1764027058639,779.5,174
1764027058655,778.5,174
1764027058697,778.5,174
1764027058726,777.5,175
1764027058730,777.5,175
1764027058749,777.5,177
1764027058764,777.5,178
1764027058781,778.5,180
1764027058799,779.5,180
1764027058814,779.5,181
1764027058828,779.5,181
1764027059354,781.5,203
1764027059368,780.5,203
1764027059380,780.5,202
1764027060122,779.5,168
1764027060135,779.5,168
1764027060149,781.5,168
1764027060165,783.5,168
1764027060181,784.5,168
1764027060197,786.5,168
1764027060215,787.5,168
1764027060231,788.5,167
1764027060248,789.5,166
1764027060265,791.5,164
1764027060281,792.5,162
1764027060298,794.5,160
1764027060315,795.5,158
1764027060332,796.5,157
1764027060348,796.5,156
1764027060364,796.5,156
1764027060381,796.5,155
1764027060410,796.5,155
1764027060418,796.5,154
1764027060433,796.5,154
1764027060448,796.5,153
1764027060465,796.5,151
1764027060481,795.5,151
1764027060498,792.5,151
1764027060514,788.5,151
1764027060532,786.5,151
1764027060548,785.5,151
-1,-1,-1
-1,-1,-1
-1,-1,-1
