trial_id,start_timestamp,submit_timestamp
1,1764026950017,1764026971101
3,1764026971712,1764026986725
4,1764026987343,1764027002820
5,1764027003432,1764027023899
2,1764027024587,1764027046368
6,1764027062632,1764027076531
