trial_id,start_timestamp,submit_timestamp
2,1763887729374,1763887873798
5,1763887874652,1763887991531
4,1763887992295,1763888173952
6,1763888174992,1763888290522
1,1763888291354,1763888483629
3,1763888484595,1763888546438
