trial_id,start_timestamp,submit_timestamp
6,1764046992614,1764047017962
4,1764047038800,1764047065476
3,1764047077327,1764047091734
5,1764047092340,1764047129737
1,1764047130489,1764047165726
2,1764047166670,1764047188578
