trial_id,start_timestamp,submit_timestamp
4,1763888238979,1763888304289
2,1763888334925,1763888361930
1,1763888401403,1763888431580
5,1763888431792,1763888469254
6,1763888529257,1763888551121
3,1763888551304,1763888578951
