trial_id,start_timestamp,submit_timestamp
1,1763886590725,1763886720488
5,1763886782514,1763886809973
4,1763886811084,1763886838708
2,1763886839804,1763886853957
3,1763886854542,1763886868738
6,1763886869640,1763886881836
